id_a,id_b,similarity
인명사상_어선_대신호_선원실종사건,인명사상_어선_유정호_선원부상사건,0.7487
인명사상_어선_대신호_선원실종사건,충돌_어선_제2정훈호_선원부상사건,0.7478
인명사상_어선_대신5호_선원부상사건,인명사상_어선_대신호_선원실종사건,0.7438
인명사상_어선_대건호_선원부상사건,인명사상_어선_대양호_선원사망사건,0.6965
인명사상_어선_대양호_선원사망사건,인명사상_어선_장순호_선원사망사건,0.7006
인명사상_어선_대양호_선원사망사건,인명사상_어선_봉민호_선원사망사건,0.7284
인명사상_어선_대양호_선원사망사건,인명사상_어선_명성호_선원사상사건,0.7352
인명사상_어선_동운호_선원사망사건,인명사상_어선_민성1호_선원사망사건,0.774
인명사상_어선_동운호_선원사망사건,인명사상_어선_청강호_선원사망사건,0.7784
인명사상_어선_동운호_선원사망사건,인명사상_어선_장미2호_선원사망사건,0.7841
인명사상_어선_대건호_선원부상사건,인명사상_어선_동진호_선원부상사건,0.7892
인명사상_어선_동진호_선원부상사건,충돌_어선_제2정훈호_선원부상사건,0.7745
인명사상_어선_동진호_선원부상사건,인명사상_어선_청강호_선원사망사건,0.7902
인명사상_어선_동진호_선원부상사건,인명사상_어선_선경호_선원부상사건,0.7814
인명사상_어선_만복호_선원부상사건,인명사상_어선_제7환경호_선원부상사건,0.8434
인명사상_어선_만복호_선원부상사건,인명사상_어선_제101성화호_선원부상사건,0.7459
인명사상_어선_만복호_선원부상사건,인명사상_어선_천일호_선원사망사건,0.7425
인명사상_어선_만진호_선원사망사건,인명사상_어선_제101부창호_선원사망사건,0.7269
인명사상_어선_만진호_선원사망사건,인명사상_어선_은진호_선원사망사건,0.725
인명사상_어선_만진호_선원사망사건,인명사상_어선_제793금정호_선원실종사건,0.715
인명사상_어선_만진호_선원사망사건,인명사상_어선_제306민금호_선원사망사건,0.7127
인명사상_어선_매일호_선원사망사건,"충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7563
인명사상_어선_매일호_선원사망사건,행방불명_어선_해금호_선원실종사건,0.7572
인명사상_어선_매일호_선원사망사건,좌초_어선_서온호_좌초사건,0.7549
인명사상_어선_매일호_선원사망사건,인명사상_어선_한별호_선원사망사건,0.7481
인명사상_어선_명성호_선원부상사건,인명사상_어선_제25민성호_선원부상사건,0.7736
인명사상_어선_명성호_선원부상사건,전복_어선_영광호_전복사건,0.7526
인명사상_어선_명성호_선원부상사건,전복_어선_제102해진호_전복사건,0.7445
인명사상_어선_명성호_선원사망사건,인명사상_어선_벽강호_선원사망사건,0.698
인명사상_어선_명성호_선원사망사건,인명사상_어선_명성호_선원사상사건,0.7294
인명사상_어선_명성호_선원사망사건,인명사상_어선_정원호_선원부상사건,0.7089
인명사상_어선_명성호_선원사망사건,인명사상_어선_제388미래호_선원사망사건,0.6917
인명사상_어선_명성호_선원사상사건,인명사상_어선_유일호_선원부상사건,0.7655
인명사상_어선_명성호_선원사상사건,인명사상_어선_봉민호_선원사망사건,0.7613
인명사상_어선_명성호_선원사상사건,인명사상_어선_정복호_선원부상사건,0.7665
인명사상_어선_명성호_선원사상사건,인명사상_어선_정원호_선원부상사건,0.7591
인명사상_어선_민성1호_선원사망사건,인명사상_어선_원성호_선원부상사건(약식),0.7941
인명사상_어선_민성1호_선원사망사건,인명사상_어선_선경2호_선원사망사건,0.7716
인명사상_어선_바다2호_선원사망사건,인명사상_어선_장미2호_선원사망사건,0.8053
인명사상_어선_바다2호_선원사망사건,전복_어선_제105동건호_전복사건,0.783
인명사상_어선_바다2호_선원사망사건,"충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7717
인명사상_어선_대양호_선원사망사건,인명사상_어선_반석호_선원사망사건,0.687
인명사상_어선_반석호_선원사망사건,인명사상_어선_제23보경호_선원사망사건,0.6851
인명사상_어선_1만복호_선원사망사건,인명사상_어선_반석호_선원사망사건,0.6672
인명사상_어선_반석호_선원사망사건,인명사상_어선_제25민성호_선원부상사건,0.662
인명사상_어선_벽강호_선원사망사건,인명사상_어선_청용호_잠수부사망사건,0.8011
인명사상_어선_벽강호_선원사망사건,인명사상_어선_성운호_잠수부사망사건,0.7299
인명사상_어선_벽강호_선원사망사건,인명사상_어선_제21남경호_부유물감김사건으로_인한_선원사망사건,0.7048
인명사상_어선_벽강호_선원사망사건,화재_어선_벽강호_화재사건,0.7039
인명사상_어선_복연호_선원사망사건,인명사상_어선_제307영용호_선원사망사건,0.7368
인명사상_어선_복연호_선원사망사건,행방불명_어선_제8088해정호_선원실종사건,0.7319
인명사상_어선_복연호_선원사망사건,인명사상_어선_제2022대경호_선원부상사건,0.7308
인명사상_어선_복연호_선원사망사건,인명사상_어선_제306민금호_선원사망사건,0.7294
인명사상_어선_봉민호_선원사망사건,인명사상_어선_제77태광호_선원부상사건,0.7707
인명사상_어선_봉민호_선원사망사건,인명사상_어선_제101성화호_선원부상사건,0.749
인명사상_어선_봉민호_선원사망사건,인명사상_어선_해성호_선원사망사건,0.7435
인명사상_어선_부성호_선원실종사건,좌초_어선_303우진호_좌초사건,0.7318
인명사상_어선_부성호_선원실종사건,충돌_어선_제5대광호_어선_제209광진호_충돌사건,0.7224
인명사상_어선_부성호_선원실종사건,충돌_어선_대원호.어선_희주호_충돌사건,0.7388
인명사상_어선_부성호_선원실종사건,좌초_어선_2020안성호_좌초사건,0.7465
인명사상_어선_블루드래곤호_선원실종사건,인명사상_어선_해성호_선원사망사건,0.7223
인명사상_어선_블루드래곤호_선원실종사건,인명사상_어선_제388미래호_선원사망사건,0.712
인명사상_어선_블루드래곤호_선원실종사건,인명사상_어선_원성호_선원부상사건(약식),0.7125
인명사상_어선_블루드래곤호_선원실종사건,좌초_어선_서온호_좌초사건,0.7007
인명사상_어선_대건호_선원부상사건,인명사상_어선_선경2호_선원사망사건,0.7871
인명사상_어선_선경2호_선원사망사건,인명사상_어선_성림5호_선원사망사건,0.7656
인명사상_어선_선경2호_선원사망사건,인명사상_어선_제203대성호_선원사망사건,0.7606
인명사상_어선_선경호_선원부상사건,인명사상_어선_제101순흥호_선원부상사건,0.7859
인명사상_어선_선경호_선원부상사건,충돌_어선_제2정훈호_선원부상사건,0.766
인명사상_어선_성림5호_선원사망사건,인명사상_어선_제25민성호_선원부상사건,0.8097
인명사상_어선_성림5호_선원사망사건,인명사상_어선_청강호_선원사망사건,0.811
인명사상_어선_성림5호_선원사망사건,인명사상_어선_제609천금호_선원부상사건,0.7734
인명사상_어선_성복호_선원사망사건,인명사상_어선_신영호_선원사망사건,0.7436
인명사상_어선_203남광호_선원사망사건,인명사상_어선_성복호_선원사망사건,0.7454
인명사상_어선_성복호_선원사망사건,인명사상_어선_제203대영호_선원부상사건,0.7376
인명사상_어선_성운호_잠수부사망사건,인명사상_어선_청용호_잠수부사망사건,0.7805
인명사상_어선_성운호_잠수부사망사건,인명사상_어선_제309부영호_선원사망사건,0.6635
인명사상_어선_성운호_잠수부사망사건,인명사상_어선_제237양창호_선원사망사건,0.6519
인명사상_어선_수정호_잠사부사망사건,충돌_어선_삼운호.어선_제3일광호_충돌사건,0.7387
인명사상_어선_수정호_잠사부사망사건,충돌_어선_제103청해호&낚시어선_뉴피닉스호_충돌사건,0.7357
인명사상_어선_수정호_잠사부사망사건,좌초_어선_창원호_좌초사건,0.7276
인명사상_어선_수정호_잠사부사망사건,"충돌_어선_제7청진호,_어선_포레나호_충돌사건",0.7266
인명사상_어선_신영51호_선원사망사건,화재_어선_제927영창호_화재사건,0.7455
인명사상_어선_신영51호_선원사망사건,화재_제2017국제호_화재사건,0.7474
인명사상_어선_신영51호_선원사망사건,"충돌_어선_제3대광호,_어선_영창호_충돌사건",0.7362
인명사상_어선_신영51호_선원사망사건,"충돌_어선_일성호,_어선_복성2호_충돌사건",0.7322
인명사상_어선_신영호_선원사망사건,인명사상_어선_장미2호_선원사망사건,0.7595
인명사상_어선_신영호_선원사망사건,전복_어선_제0519복길호_전복사건,0.7509
인명사상_어선_신영호_선원사망사건,"충돌_어선_제902금성호,_일반화물선_순신_충돌사건",0.747
인명사상_어선_영광호_선원부상사건,전복_어선_해광호_전복사건,0.7174
인명사상_어선_만복호_선원부상사건,인명사상_어선_영광호_선원부상사건,0.7061
인명사상_어선_영광호_선원부상사건,전복_여객선_플라잉카페리호에_의한_어선_대동2호_전복사건,0.7096
인명사상_어선_바다2호_선원사망사건,인명사상_어선_영광호_선원부상사건,0.7339
인명사상_어선_용진호_선원사망사건,인명사상_어선_정빈호_선원사망사건,0.6787
인명사상_어선_용진호_선원사망사건,인명사상_어선_제2창성호_선원실종사건,0.7028
인명사상_어선_용진호_선원사망사건,인명사상_어선_제107명진호_선원사망사건,0.6935
인명사상_어선_용진호_선원사망사건,인명사상_어선_화영호_선원사망사건,0.6698
인명사상_어선_원성호_선원부상사건(약식),인명사상_어선_장미2호_선원사망사건,0.7833
인명사상_어선_원성호_선원부상사건(약식),인명사상_어선_제203대성호_선원사망사건,0.7787
인명사상_어선_원성호_선원부상사건(약식),인명사상_원양어선_세인_파이오니아호_선원사망사건,0.782
인명사상_어선_9민성호_선원부상사건,인명사상_어선_유일호_선원부상사건,0.7525
인명사상_어선_유일호_선원부상사건,인명사상_어선_제77태광호_선원부상사건,0.7405
인명사상_어선_유일호_선원부상사건,인명사상_어선_정원호_선원부상사건,0.7353
인명사상_어선_유정호_선원부상사건,인명사상_어선_제2성화호_선원부상사건,0.7615
인명사상_어선_유정호_선원부상사건,인명사상_원양어선_세인_파이오니아호_선원사망사건,0.786
인명사상_어선_유정호_선원부상사건,인명사상_어선_제505협신호_선원사망사건,0.7521
인명사상_어선_유정호_선원부상사건,인명사상_어업지도선_무궁화37호_선원사망사건,0.7446
인명사상_어선_유정호_선원부상사건,충돌_어선_제2정훈호_선원부상사건,0.7511
